data_envio	estado	cidade	endereco	data_ocorrencia	forma	vitima	tipo	transfobia_quem	homofobia_quem	lesbofobia_quem	descricao	geocode_address	latitude	longitude
03/03/2016 23:45:50	Distrito Federal	Guará	Centro educacional 02 do Guará 1	22/10/2012	Discriminação	Eu fui a vítima	Homofobia		Gay		Eu me envolvi em um bate boca com uma menina na escola, e por causa disso fomos para a diretoria. Chegando lá a Vice Diretora quis saber qual o motivo da discussão e eu falei que era porque a menina estava me agredindo verbalmente por eu ser lésbica e estar namorando uma menina da escola. E quando eu relatei isso a Vice Diretora e as pessoas que também estavam presentes na sala (alguns coordenadores) se entreolharam e fizeram pouco caso do assunto, e ainda apoiaram a menina que estava me agredindo, e me suspenderam por 3 dias 	Centro educacional 02 do Guará 1 Guará Distrito Federal	-15.8102388	-47.9713115
03/03/2016 23:55:13	Rio Grande do Sul	Porto Alegre	Av João Pessoa	20/01/2015	Discriminação	Eu presenciei	Transfobia	Mulher trans			Numa agência da Caixa econômica Federal o gerente obrigava a estagiária a vestir-se com roupas masculinas e proibia os bancários que lá trabalhavam de chamá-la pelo nome social. Seu nome não pode ser colocado no crachá e constrangida usava o crachá que tinha o nome da certidão de nascimento virado. Foi obrigada a utilizar o banheiro masculino e após criar coragem e denunciar foi hostilizada no banheiro feminino. Os homens, inclusive, entravam no banheiro feminino para constrangê-la. A CEF não tomou medida alguma e existe uma ação tramitando na Justiça.	Av João Pessoa Porto Alegre Rio Grande do Sul	-30.0414069	-51.2161041
04/03/2016 00:01:53	Bahia	Salvador	Rua Laurindo Cerqueira	02/02/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Todos os dias, na verdade, eu sofro com a homofobia de quem deveria me apoiar: a minha mãe. Ela é uma religiosa fanática que sempre quando brigamos põe em questão a minha sexualidade de forma indireta. Porque não conversamos claramente sobre isso, mas ela sabe que eu sou gay.	Rua Laurindo Cerqueira Salvador Bahia	-12.8988161	-38.48594110000001
03/03/2016 15:03:25	São Paulo	São Paulo	Rua Augusta	01/05/2011	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estava andando pela rua Augusta à noite, ouvindo música, quando dois homens acharam que seria uma boa ideia tirar meu fone de ouvido pra me chamar de "viado, arrombado de merda" e coisas do tipo.	Rua Augusta São Paulo São Paulo	-23.5569493	-46.65897589999999
04/03/2016 00:06:19	Rondônia	Vilhena		14/01/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Insultos de baixíssimo escalão.	 Vilhena Rondônia	-12.7414031	-60.1304566
04/03/2016 00:06:24	Rio Grande do Sul	Porto Alegre		03/02/2015	Discriminação	Eu fui a vítima	Homofobia		Gay		Fui excluído/rejeitado por todos os meus colegas e amigos do 1º ano do E.M. após saberem que eu era gay.	 Porto Alegre Rio Grande do Sul	-30.0346471	-51.2176584
04/03/2016 00:06:35	Rio de Janeiro	Rio de Janeiro	Vila Isabel	25/02/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Andando abraçado com o garoto com quem eu estava saindo, pessoas passaram de carro nos xingando, gritando "viados", chamando atenção e causando um constrangimento desnecessário.	Vila Isabel Rio de Janeiro Rio de Janeiro	-22.9167328	-43.2508337
04/03/2016 00:08:55	Rio de Janeiro	Niterói	Centro	15/06/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Eu e meu parceiro (à época) andávamos de mãos dadas por uma rua deserta e escura à noite quando homens atrás de um caminhão gritaram coisas como "gostam de levar furos por trás".	Centro Niterói Rio de Janeiro	-22.8858975	-43.1152211
04/03/2016 00:13:03	São Paulo	São Bernardo do Campo	R. Domingos João Balotim	16/02/2016	Violência verbal	Eu fui a vítima	Bifobia				Meu namorado e eu fomos ofendidos verbalmente por um homem.	R. Domingos João Balotim São Bernardo do Campo São Paulo	-23.6990021	-46.5527763
04/03/2016 00:15:48	São Paulo	Presidente Prudente		10/10/0201	Violência verbal	Eu fui a vítima	Homofobia		Gay		Passou insultando do próprio carro.	 Presidente Prudente São Paulo	-22.121126	-51.393006
04/03/2016 00:17:31	Tocantins	Gurupi	Av Goiás rua 6 	27/02/2016	Discriminação	Eu fui a vítima	Homofobia		Bissexual		Estava eu assistindo o Oscar no meu ambiente de trabalho quando lady gaga começa a cantar, eu emocionado, logo meus colegas começaram com piadinhas infames sobre sexualidade 	Av Goiás rua 6  Gurupi Tocantins	-11.735892	-49.0763834
04/03/2016 00:18:08	São Paulo	São Carlos		01/11/2012	Discriminação	Eu fui a vítima	Homofobia		Gay		Estava numa festa universitária, com a maioria composta de héteros. Um rapaz me paquerou, beijei ele. O segurança se dirigiu até nós e falou que aquilo era inapropriado para a festa (festa essa em que casais hetero estavam até mesmo quase praticando sexo na frente de todo mundo). Tentei argumentar mas ele não ligou. Não fui expulso da festa nem nada, mas me senti humilhado e com sentimento de impunidade desse segurança.	 São Carlos São Paulo	-22.0087082	-47.8909263
03/03/2016 15:10:39	São Paulo	São Paulo	metrô	01/10/2013	Discriminação	Eu fui a vítima	Homofobia		Gay		Na verdade este foi um caso de lesbofobia e de homofobia. Eu, um rapaz com quem estava ficando e um casal de amigas nossas estávamos na linha azul do metrô, a caminho de um show, quando dois homens começaram a assediá-las. Incomodadas, elas responderam agressivamente às investidas e os caras ficaram putos. Imediatamente, mandei um SMS Denúncia para o metrô e eles perceberam, e foram pra cima de mim e do meu ficante. As pessoas tiveram que segurá-los, se não eles teriam nos agredido. Eles desceram uma estação antes de nós, mas antes de irem embora, um deles deu um soco no vidro da porta do vagão, que rachou. Os seguranças do metrô chegaram somente na estação onde nós descemos. Contamos rapidamente o que aconteceu, descrevemos os agressores, mas não era possível fazer mais nada. Eles já deviam estar longe.	metrô São Paulo São Paulo	-23.5136461	-46.62444989999999
04/03/2016 00:21:19	Pernambuco	Caruaru	Praça Gercino Tabosa	23/04/2011	Violência física	Eu fui a vítima	Homofobia		Gay		Fui espancado pelo meu irmão e pelo meu pai, motivados pela minha mãe pelo simples fato de ter assumido ser gay, o que foi pra eles uma enorme decepção, algo inaceitável, que para meu pai, segundo as próprias palavras dele, a pior coisa que eu poderia ser, onde ele me amaria até se eu fosse um usuário de drogas, mas tudo menos um viado, que é a "coisa" que ele mais odeia. Fui basicamente torturado, ameaçado, disseram que minha vida tinha acabado ali, tomaram meu celular, queriam saber com quem eu tinha saído pra irem atrás dele também e fazerem o mesmo, o que não aconteceu por me recusar a dar o código para desbloquear meu celular, que nunca me foi devolvido, para que pudessem de alguma maneira acessarem as informações de todas as minhas conversas,  e irem atrás do maldito que tinha me transformado nessa coisa tão horrível que eles viam ali na frente dele, apesar de eu ter apelado, e falado muito bem várias vezes que não era nada daquilo que eles pensavam, eles se recusavam a escutar, o preconceito falava mais alto, eles se recusavam a ter um filho daquele jeito, era inaceitável. Apanhei bastante nesse dia, fiquei com hematomas em várias partes do corpo por vários dias, tentei me suicidar várias vezes no dia pra tentar me livrar de todo aquele sofrimento que passei, e que sabia que iria passar no futuro, mas até esse direito me foi negado. Me forçaram a ir numa psicóloga, uma médica especialista nesse assunto, uma santa que já havia resolvido muitos outros casos de héteros confusos, um bendito milagre para minha mãe que procurava uma saída desse pesadelo no qual ela se encontrava, ter um filho gay. Por meses fui seguido a todos os lugares que eu ia, sem nunca saber se tinha alguém me vigiando ou não, passei muito tempo mal com isso tudo, apesar de hoje em dia, eu fingir que não sou gay mais, que foi tudo uma confusão da minha cabeça mesmo, dei à eles o que eles queriam, fiz com que o preconceito vencesse, mas fiz em troca da minha vida, que até hoje, não é mais minha, mas deles. 	Praça Gercino Tabosa Caruaru Pernambuco	-8.2822441	-35.9754252
04/03/2016 00:22:57	Distrito Federal	brasília	conjunto nacional	21/01/2016	Violência física	Eu fui a vítima	Homofobia		Gay		Indo em direção ao shopping conjunto nacional fui interceptado por um homem. ele se colocou diante de mim impedindo minha passagem. quando pedi licença ele me perguntou se eu estava com pressa. prontamente respondi que sim. ele me deixou passar e em seguida me deu um soco nas costas seguido das palavras "viado arrombado" 	conjunto nacional brasília Distrito Federal	-15.8709944	-47.7903194
03/03/2016 15:15:09	São Paulo	São Paulo	Consolação	10/03/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Fui vítima de ofensas de um grupo enquanto andava na região!	Consolação São Paulo São Paulo	-23.5525684	-46.6556591
04/03/2016 00:30:33	Rio de Janeiro	Rio de Janeiro	Arco do Teles	08/02/2016	Violência verbal	Eu presenciei	Lesbofobia			Lésbica	Eu estava voltando de uma festa no carnaval quando um grupo de uns 5 homens começou a agredir verbalmente um casal de meninas que se beijava. Alguns amigos e amigas que me acompanhavam,  gays, lésbicas e bissexuais, e eu saímos em defesa delas e quase fomos agredidos fisicamente por um deles mas conseguimos segurar a situação.	Arco do Teles Rio de Janeiro Rio de Janeiro	-22.8198537	-43.3728915
04/03/2016 00:30:38	Rio de Janeiro	Rio de Janeiro	Avenida Ataulfo Paiva	08/02/2016	Discriminação	Eu fui a vítima	Homofobia		Gay		Disseram que eu não poderia subir ao apartamento da amiga de um amigo, porque "o irmão dela se sentiria incomodado com tantos gays no apartamento".	Avenida Ataulfo Paiva Rio de Janeiro Rio de Janeiro	-22.9842225	-43.2224168
04/03/2016 00:30:55	São Paulo	Piracicaba 		10/02/2016	Discriminação	Eu fui a vítima	Lesbofobia			Lésbica	Minha avó disse "se controla no shopping, sua tia vai estar la também, tenha respeito" e eu falei "vó, vc acha que eu sou um animal que não sei controlar meus instintos? Vc não liga pra minha felicidade, vc liga pro que os outros vão pensar" e ela começou a falar "Vitória eu me preocupo com vc. Ela (minha namorada) está te influenciando" e eu falei "claro que não vó, se não for ela vai ser outra, se a senhora não aceitar eu vou morar com a minha mãe". Fora isso tem várias outras coisas, todos os dias. Não aguento mais tanta implicância.	 Piracicaba  São Paulo	-22.7342864	-47.6480644
04/03/2016 00:33:25	Santa Catarina	Florianópolis	Lagoa da Conceição	02/12/2016	Violência física	Eu fui a vítima	Homofobia		Heterossexual		Andava com um casal de amigos gays, quando um grupo de 3 rapazes jogou gelo em nós e gritou "vão se foder seus viado", eu virei pra entender o que tinha acontecido e já estavam em cima de nós, dando socos e chutes. Eu sou hetero, estava apenas acompanhando meus amigos.	Lagoa da Conceição Florianópolis Santa Catarina	-27.6018916	-48.4702747
03/03/2016 15:36:13	São Paulo	São Paulo	R. Cajamar, 5 - Vila Mazzei, São Paulo - SP, 02308-090	05/05/2010	Suicídio	Eu presenciei	Homofobia		Gay		Estava no última ano do colegial quando recebi a notícia de que um colega de escola havia se suicidado. Na época ficamos todos com dúvidas se ele havia mesmo se suicidado pois o relacionamento dele em casa junto com a mãe e o padrasto era muito complicado desde que ele se assumiu homossexual. Na época também falaram que a posição que ele se encontrava era impossível que ele tivesse cometido suicídio. 	R. Cajamar, 5 - Vila Mazzei, São Paulo - SP, 02308-090 São Paulo São Paulo	-23.4776713	-46.6066616
04/03/2016 00:37:51	Rio Grande do Sul	Porto Alegre	Rua Andradas	19/06/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estava com meu namorado no centro da capital, onde andávamos de mãos dadas até a parada do ônibus que ia em direção a zona norte, nesse trajeto eu me meu namorado, sofremos violência verbal, como seus bichinhas, não é macho, entre outras coisa.	Rua Andradas Porto Alegre Rio Grande do Sul	-30.0306401	-51.2319006
04/03/2016 00:38:44	Rio Grande do Norte	Apodi		17/02/2016	Violência física	Eu presenciei	Homofobia		Gay		O pai descobriu que o filho é gay e o agrediu, quebrou várias costelas dele.	 Apodi Rio Grande do Norte	-5.662490699999999	-37.7988308
04/03/2016 00:39:28	Rio de Janeiro	Rio de Janeiro	Esquina da Av. Grignard com Rua Maurício da Costa Faria	10/06/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Pela minha aparência e forma de agir, fui vítima de piadas homofóbicas feitas por mecânicos da concessionária Renault que estavam nos fundos da unidade.	Esquina da Av. Grignard com Rua Maurício da Costa Faria Rio de Janeiro Rio de Janeiro	-23.010663	-43.44777490000001
03/03/2016 16:01:27	São Paulo	São Paulo	Av Sezefredo Fagundes, Tucuruvi	15/07/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estava no vestiário da academia e, ao entrar no chuveiro, um rapaz acusou-me de estar olhando ele tomar banho, sem motivo aparente. Começou a me xingar e a dizer que "quebraria minha cara" caso me visse novamente.	Av Sezefredo Fagundes, Tucuruvi São Paulo São Paulo	-23.4438429	-46.5961235
04/03/2016 00:50:20	São Paulo	Mauá	Rua Dom José Gaspar	12/06/2015	Violência verbal	Eu presenciei	Homofobia		Gay		Meus amigos namoram (ambos do sexo masculino), estavam andando pela calçada ao serem ameaçados por um garoto que estava parado como se estivessem olhando para ele.	Rua Dom José Gaspar Mauá São Paulo	-23.6781555	-46.46062269999999
04/03/2016 00:53:31	Rio de Janeiro	Rio de Janeiro	Rua Odilon Martins de Andrade	01/04/2015	Discriminação	Eu presenciei	Homofobia		Gay		Durante uma aula em minha escola (Colégio Qi, Unidade Recreio), um professor perguntou em consonância à um exercício que realizava com a turma, qual a última vez que eu havia dito "te amo" para uma pessoa. Respondi "para uma amiga". Ele questionou seu eu havia "pego" a garota. Respondi que não, e que se tratava apenas de uma amiga. Logo depois, ele afirmou "ou você é retardado ou você é viado então". Nenhuma pessoa da turma esboçou reação positiva, já que todos sabiam da minha sexualidade e respeitavam. Nas outras duas aulas que tive com ele (era um professor não-regular, já que dava aulas extras), me senti perseguido. Em uma ocasião, ele afirmou que todos os homens que se vestem bem são gays, olhando para mim e em tentativa frustrada de me envergonhar frente à turma. Em outra ocasião, ele colocou uma bola de futebol em cima da porta da sala de aula para cair sobre minha cabeça quando passasse, e justificou para a turma que era para eu deixar de ser sem graça e rir das "piadas" (homofóbicas) dele. Conversei com a direção do colégio e coordenação, mas as únicas respostas que tive foram do tipo "ele fez sem intenção de magoar", "ele é um bom professor, não acho que valha a pena retirar esse professor da equipe só por causa de um caso de homofobia".	Rua Odilon Martins de Andrade Rio de Janeiro Rio de Janeiro	-23.0113917	-43.447578
